Date,DeviceSerialNumber,SensorType,Value,Unit,Status
2021-12-28 16:04,CH20211110,Temperature,27.7,oC,error
2021-12-28 16:04,CH20211110,Temperature,27.7,oC,error
2021-12-28 16:04,CH20211110,Temperature,27.7,oC,good
2021-12-28 17:05,CH20211110,Temperature,27.7,oC,good
2021-12-28 17:05,CH20211110,Temperature,27.6,oC,good
2021-12-28 17:05,CH20211110,Temperature,27.5,oC,good
2021-12-28 17:05,CH20211110,Temperature,27.5,oC,good
2021-12-28 17:05,CH20211110,Temperature,27.5,oC,good
2021-12-28 17:05,CH20211110,Temperature,27.4,oC,good
2021-12-28 17:05,CH20211110,Temperature,27.3,oC,good
2021-12-28 17:05,CH20211110,Temperature,27.3,oC,good
2021-12-28 17:05,CH20211110,Temperature,27.2,oC,good
2021-12-28 17:05,CH20211110,Temperature,27.2,oC,good
2021-12-28 17:05,CH20211110,Temperature,27.1,oC,good
2021-12-28 17:05,CH20211110,Temperature,27,oC,good
2021-12-28 18:06,CH20211110,Temperature,27,oC,good
2021-12-28 18:06,CH20211110,Temperature,26.9,oC,good
2021-12-28 18:06,CH20211110,Temperature,26.6,oC,good
2021-12-28 19:07,CH20211110,Temperature,26.6,oC,good
2021-12-28 19:07,CH20211110,Temperature,26.5,oC,good
2021-12-28 20:08,CH20211110,Temperature,26.4,oC,good
2021-12-28 20:08,CH20211110,Temperature,26.4,oC,good
2021-12-28 20:08,CH20211110,Temperature,26.4,oC,good
2021-12-28 20:08,CH20211110,Temperature,26.4,oC,good
2021-12-28 20:08,CH20211110,Temperature,26.4,oC,good
2021-12-28 20:08,CH20211110,Temperature,26.4,oC,good
2021-12-28 20:08,CH20211110,Temperature,26.4,oC,good
2021-12-28 20:08,CH20211110,Temperature,26.3,oC,good
2021-12-28 21:09,CH20211110,Temperature,26.3,oC,good
2021-12-28 21:09,CH20211110,Temperature,26.3,oC,good
2021-12-28 21:09,CH20211110,Temperature,26.3,oC,good
2021-12-28 21:09,CH20211110,Temperature,26.3,oC,good
2021-12-28 21:09,CH20211110,Temperature,26.3,oC,good
2021-12-28 21:09,CH20211110,Temperature,26.3,oC,good
2021-12-28 21:09,CH20211110,Temperature,26.3,oC,good
2021-12-28 21:09,CH20211110,Temperature,26.3,oC,good
2021-12-28 21:09,CH20211110,Temperature,26.3,oC,good
2021-12-28 21:09,CH20211110,Temperature,26.3,oC,good
2021-12-28 21:09,CH20211110,Temperature,26.3,oC,good
2021-12-28 21:09,CH20211110,Temperature,26.3,oC,good
2021-12-28 22:10,CH20211110,Temperature,26.3,oC,good
2021-12-28 22:10,CH20211110,Temperature,26.2,oC,good
2021-12-28 22:10,CH20211110,Temperature,26.2,oC,good
2021-12-28 22:10,CH20211110,Temperature,26.2,oC,good
2021-12-28 22:10,CH20211110,Temperature,26.2,oC,good
2021-12-28 22:10,CH20211110,Temperature,26.2,oC,good
2021-12-28 22:10,CH20211110,Temperature,26.2,oC,good
2021-12-28 22:10,CH20211110,Temperature,26.2,oC,good
2021-12-28 22:10,CH20211110,Temperature,26.1,oC,good
2021-12-28 22:10,CH20211110,Temperature,26.1,oC,good
2021-12-28 22:10,CH20211110,Temperature,26.1,oC,good
2021-12-28 22:10,CH20211110,Temperature,26.1,oC,good
2021-12-28 23:11,CH20211110,Temperature,26.1,oC,good
2021-12-28 23:11,CH20211110,Temperature,26.1,oC,good
2021-12-28 23:11,CH20211110,Temperature,26.1,oC,good
2021-12-28 00:12,CH20211110,TVOC,0,ppm,good
2021-12-28 00:12,CH20211110,TVOC,0,ppm,good
2021-12-28 00:12,CH20211110,TVOC,0,ppm,good
2021-12-28 00:12,CH20211110,TVOC,0,ppm,good
2021-12-28 00:12,CH20211110,TVOC,0,ppm,good
2021-12-28 00:12,CH20211110,TVOC,0,ppm,good
2021-12-28 00:12,CH20211110,TVOC,0,ppm,good
2021-12-28 00:12,CH20211110,TVOC,0,ppm,good
2021-12-28 00:12,CH20211110,TVOC,0,ppm,good
2021-12-28 00:12,CH20211110,TVOC,0,ppm,good
2021-12-28 00:12,CH20211110,TVOC,0,ppm,good
2021-12-28 00:12,CH20211110,TVOC,0,ppm,good
2021-12-28 01:01,CH20211110,TVOC,0,ppm,good
2021-12-28 01:01,CH20211110,TVOC,0,ppm,good
2021-12-28 01:01,CH20211110,TVOC,0,ppm,good
2021-12-28 01:01,CH20211110,TVOC,0,ppm,good
2021-12-28 01:01,CH20211110,TVOC,0,ppm,good
2021-12-28 01:01,CH20211110,TVOC,0,ppm,good
2021-12-28 01:01,CH20211110,TVOC,0,ppm,good
2021-12-28 01:01,CH20211110,TVOC,0,ppm,good
2021-12-28 01:01,CH20211110,TVOC,0,ppm,good
2021-12-28 01:01,CH20211110,TVOC,0,ppm,good
2021-12-28 01:01,CH20211110,TVOC,0,ppm,good
2021-12-28 01:01,CH20211110,TVOC,0,ppm,good
2021-12-28 02:02,CH20211110,TVOC,0,ppm,good
2021-12-28 02:02,CH20211110,TVOC,0,ppm,good
2021-12-28 02:02,CH20211110,TVOC,0,ppm,good
2021-12-28 02:02,CH20211110,TVOC,0,ppm,good
2021-12-28 02:02,CH20211110,TVOC,0,ppm,good
2021-12-28 02:02,CH20211110,TVOC,0,ppm,good
2021-12-28 02:02,CH20211110,TVOC,0,ppm,good
2021-12-28 02:02,CH20211110,TVOC,0,ppm,good
2021-12-28 02:02,CH20211110,TVOC,0,ppm,good
2021-12-28 02:02,CH20211110,TVOC,0,ppm,good
2021-12-28 02:02,CH20211110,TVOC,0,ppm,good
2021-12-28 02:02,CH20211110,TVOC,0,ppm,good
2021-12-28 03:03,CH20211110,TVOC,0,ppm,good
2021-12-28 03:03,CH20211110,TVOC,0,ppm,good
2021-12-28 03:03,CH20211110,TVOC,0,ppm,good
2021-12-28 03:03,CH20211110,TVOC,0,ppm,good
2021-12-28 03:03,CH20211110,TVOC,0,ppm,good
2021-12-28 03:03,CH20211110,TVOC,0,ppm,good
2021-12-28 03:03,CH20211110,TVOC,0,ppm,good
2021-12-28 03:03,CH20211110,TVOC,0,ppm,good
2021-12-28 03:03,CH20211110,TVOC,0,ppm,good
2021-12-28 03:03,CH20211110,TVOC,0,ppm,good
2021-12-28 03:03,CH20211110,TVOC,0,ppm,good
2021-12-28 03:03,CH20211110,TVOC,0,ppm,good
2021-12-28 04:04,CH20211110,TVOC,0,ppm,good
2021-12-28 04:04,CH20211110,TVOC,0,ppm,good
2021-12-28 04:04,CH20211110,TVOC,0,ppm,good
2021-12-28 04:04,CH20211110,TVOC,0,ppm,good
2021-12-28 04:04,CH20211110,TVOC,0,ppm,good
2021-12-28 04:04,CH20211110,TVOC,0,ppm,good
2021-12-28 04:04,CH20211110,TVOC,0,ppm,good
2021-12-28 04:04,CH20211110,TVOC,0,ppm,good
2021-12-28 04:04,CH20211110,TVOC,0,ppm,good
2021-12-28 04:04,CH20211110,TVOC,0,ppm,good
2021-12-28 04:04,CH20211110,TVOC,0,ppm,good
2021-12-28 04:04,CH20211110,TVOC,0,ppm,good
2021-12-28 05:05,CH20211110,TVOC,0,ppm,good
2021-12-28 05:05,CH20211110,TVOC,0,ppm,good
2021-12-28 05:05,CH20211110,TVOC,0,ppm,good
2021-12-28 05:05,CH20211110,TVOC,0,ppm,good
2021-12-28 05:05,CH20211110,TVOC,0,ppm,good
2021-12-28 05:05,CH20211110,TVOC,0,ppm,good
2021-12-28 05:05,CH20211110,TVOC,0,ppm,good
2021-12-28 05:05,CH20211110,TVOC,0,ppm,good
2021-12-28 05:05,CH20211110,TVOC,0,ppm,good
2021-12-28 05:05,CH20211110,TVOC,0,ppm,good
2021-12-28 05:05,CH20211110,TVOC,0,ppm,good
2021-12-28 05:05,CH20211110,TVOC,0,ppm,good
2021-12-28 06:06,CH20211110,TVOC,0,ppm,good
2021-12-28 06:06,CH20211110,TVOC,0,ppm,good
2021-12-28 06:06,CH20211110,TVOC,0,ppm,good
2021-12-28 06:06,CH20211110,TVOC,0,ppm,good
2021-12-28 06:06,CH20211110,TVOC,0,ppm,good
2021-12-28 06:06,CH20211110,TVOC,0,ppm,good
2021-12-28 06:06,CH20211110,TVOC,0,ppm,good
2021-12-28 06:06,CH20211110,TVOC,0,ppm,good
2021-12-28 06:06,CH20211110,TVOC,0,ppm,good
2021-12-28 06:06,CH20211110,TVOC,0,ppm,good
2021-12-28 06:06,CH20211110,TVOC,0,ppm,good
2021-12-28 06:06,CH20211110,TVOC,0,ppm,good
2021-12-28 07:07,CH20211110,TVOC,0,ppm,good
2021-12-28 07:07,CH20211110,TVOC,0,ppm,good
2021-12-28 07:07,CH20211110,TVOC,0,ppm,good
2021-12-28 07:07,CH20211110,TVOC,0,ppm,good
2021-12-28 07:07,CH20211110,TVOC,0,ppm,good
2021-12-28 07:07,CH20211110,TVOC,0,ppm,good
2021-12-28 07:07,CH20211110,TVOC,0,ppm,good
2021-12-28 07:07,CH20211110,TVOC,0,ppm,good
2021-12-28 07:07,CH20211110,TVOC,0,ppm,good
2021-12-28 07:07,CH20211110,TVOC,0,ppm,good
2021-12-28 07:07,CH20211110,TVOC,0,ppm,good
2021-12-28 07:07,CH20211110,TVOC,0,ppm,good
2021-12-28 08:08,CH20211110,TVOC,0,ppm,good
2021-12-28 08:08,CH20211110,TVOC,0,ppm,good
2021-12-28 08:08,CH20211110,TVOC,0,ppm,good
2021-12-28 08:08,CH20211110,TVOC,0,ppm,good
2021-12-28 08:08,CH20211110,TVOC,0,ppm,good
2021-12-28 08:08,CH20211110,TVOC,0,ppm,good
2021-12-28 08:08,CH20211110,TVOC,0,ppm,good
2021-12-28 08:08,CH20211110,TVOC,0,ppm,good
2021-12-28 08:08,CH20211110,TVOC,0,ppm,good
2021-12-28 08:08,CH20211110,TVOC,0,ppm,good
2021-12-28 08:08,CH20211110,TVOC,0,ppm,good
2021-12-28 08:08,CH20211110,TVOC,0,ppm,good
2021-12-28 09:09,CH20211110,TVOC,0,ppm,good
2021-12-28 09:09,CH20211110,TVOC,0,ppm,good
2021-12-28 09:09,CH20211110,TVOC,0,ppm,good
2021-12-28 09:09,CH20211110,TVOC,0,ppm,good
2021-12-28 09:09,CH20211110,TVOC,0,ppm,good
2021-12-28 09:09,CH20211110,TVOC,0,ppm,good
2021-12-28 09:09,CH20211110,TVOC,0,ppm,good
2021-12-28 09:09,CH20211110,TVOC,0,ppm,good
2021-12-28 09:09,CH20211110,TVOC,0,ppm,good
2021-12-28 09:09,CH20211110,TVOC,0,ppm,good
2021-12-28 09:09,CH20211110,TVOC,0,ppm,good
2021-12-28 09:09,CH20211110,TVOC,0,ppm,good
2021-12-28 10:10,CH20211110,TVOC,0,ppm,good
2021-12-28 10:10,CH20211110,TVOC,0,ppm,good
2021-12-28 10:10,CH20211110,TVOC,0,ppm,good
2021-12-28 10:10,CH20211110,TVOC,0,ppm,good
2021-12-28 10:10,CH20211110,TVOC,0,ppm,good
2021-12-28 10:10,CH20211110,TVOC,0,ppm,good
2021-12-28 10:10,CH20211110,TVOC,0,ppm,good
2021-12-28 10:10,CH20211110,TVOC,0,ppm,good
2021-12-28 10:10,CH20211110,TVOC,0,ppm,good
2021-12-28 10:10,CH20211110,TVOC,0,ppm,good
2021-12-28 10:10,CH20211110,TVOC,0,ppm,good
2021-12-28 10:10,CH20211110,TVOC,0,ppm,good
2021-12-28 11:11,CH20211110,TVOC,0,ppm,good
2021-12-28 11:11,CH20211110,TVOC,0,ppm,good
2021-12-28 11:11,CH20211110,TVOC,0,ppm,good
2021-12-28 11:11,CH20211110,TVOC,0,ppm,good
2021-12-28 11:11,CH20211110,TVOC,0,ppm,good
2021-12-28 11:11,CH20211110,TVOC,0,ppm,good
2021-12-28 11:11,CH20211110,TVOC,0,ppm,good
2021-12-28 11:11,CH20211110,TVOC,0,ppm,good
2021-12-28 11:11,CH20211110,TVOC,0,ppm,good
2021-12-28 11:11,CH20211110,TVOC,0,ppm,good
2021-12-28 11:11,CH20211110,TVOC,0,ppm,good
2021-12-28 11:11,CH20211110,TVOC,0,ppm,good
2021-12-28 12:12,CH20211110,TVOC,0,ppm,good
2021-12-28 12:12,CH20211110,TVOC,0,ppm,good
2021-12-28 12:12,CH20211110,TVOC,0,ppm,good
2021-12-28 12:12,CH20211110,TVOC,0,ppm,good
2021-12-28 12:12,CH20211110,TVOC,0,ppm,good
2021-12-28 12:12,CH20211110,TVOC,0,ppm,good
2021-12-28 12:12,CH20211110,TVOC,0,ppm,good
2021-12-28 12:12,CH20211110,TVOC,0,ppm,good
2021-12-28 12:12,CH20211110,TVOC,0,ppm,good
2021-12-28 12:12,CH20211110,TVOC,0,ppm,good
2021-12-28 12:12,CH20211110,TVOC,0,ppm,good
2021-12-28 12:12,CH20211110,TVOC,0,ppm,good
2021-12-28 13:01,CH20211110,TVOC,0,ppm,good
2021-12-28 13:01,CH20211110,TVOC,0,ppm,good
2021-12-28 13:01,CH20211110,TVOC,0,ppm,good
2021-12-28 13:01,CH20211110,TVOC,0,ppm,good
2021-12-28 13:01,CH20211110,TVOC,0,ppm,good
2021-12-28 13:01,CH20211110,TVOC,0,ppm,good
2021-12-28 13:01,CH20211110,TVOC,0,ppm,good
2021-12-28 13:01,CH20211110,TVOC,0,ppm,good
2021-12-28 13:01,CH20211110,TVOC,0,ppm,good
2021-12-28 13:01,CH20211110,TVOC,0,ppm,good
2021-12-28 13:01,CH20211110,TVOC,0,ppm,good
2021-12-28 14:02,CH20211110,TVOC,0,ppm,good
2021-12-28 14:02,CH20211110,TVOC,0,ppm,good
2021-12-28 14:02,CH20211110,TVOC,0,ppm,good
2021-12-28 14:02,CH20211110,TVOC,0,ppm,good
2021-12-28 14:02,CH20211110,TVOC,0,ppm,good
2021-12-28 14:02,CH20211110,TVOC,0,ppm,good
2021-12-28 14:02,CH20211110,TVOC,0,ppm,good
2021-12-28 14:02,CH20211110,TVOC,0,ppm,good
2021-12-28 14:02,CH20211110,TVOC,0,ppm,good
2021-12-28 14:02,CH20211110,TVOC,0,ppm,good
2021-12-28 14:02,CH20211110,TVOC,0,ppm,good
2021-12-28 14:02,CH20211110,TVOC,0,ppm,good
2021-12-28 15:03,CH20211110,TVOC,0,ppm,good
2021-12-28 15:03,CH20211110,TVOC,0,ppm,good
2021-12-28 15:03,CH20211110,TVOC,0,ppm,good
2021-12-28 15:03,CH20211110,TVOC,0,ppm,good
2021-12-28 15:03,CH20211110,TVOC,0,ppm,good
2021-12-28 15:03,CH20211110,TVOC,0,ppm,good
2021-12-28 15:03,CH20211110,TVOC,0,ppm,good
2021-12-28 15:03,CH20211110,TVOC,0,ppm,good
2021-12-28 15:03,CH20211110,TVOC,0,ppm,good
2021-12-28 15:03,CH20211110,TVOC,0,ppm,good
2021-12-28 15:03,CH20211110,TVOC,0,ppm,good
2021-12-28 15:03,CH20211110,TVOC,0,ppm,good
2021-12-28 16:04,CH20211110,TVOC,0,ppm,good
2021-12-28 16:04,CH20211110,TVOC,0,ppm,good
2021-12-28 16:04,CH20211110,TVOC,0,ppm,good
2021-12-28 16:04,CH20211110,TVOC,0,ppm,good
2021-12-28 16:04,CH20211110,TVOC,0,ppm,good
2021-12-28 16:04,CH20211110,TVOC,0,ppm,good
2021-12-28 16:04,CH20211110,TVOC,0,ppm,good
2021-12-28 16:04,CH20211110,TVOC,0,ppm,good
2021-12-28 16:04,CH20211110,TVOC,0,ppm,good
2021-12-28 16:04,CH20211110,TVOC,0,ppm,good
2021-12-28 16:04,CH20211110,TVOC,0,ppm,good
2021-12-28 16:04,CH20211110,TVOC,0,ppm,good
2021-12-28 17:05,CH20211110,TVOC,0,ppm,good
2021-12-28 17:05,CH20211110,TVOC,0,ppm,good
2021-12-28 17:05,CH20211110,TVOC,0,ppm,good
2021-12-28 17:05,CH20211110,TVOC,0,ppm,good
2021-12-28 17:05,CH20211110,TVOC,0,ppm,good
2021-12-28 17:05,CH20211110,TVOC,0,ppm,good
2021-12-28 17:05,CH20211110,TVOC,0,ppm,good
2021-12-28 17:05,CH20211110,TVOC,0,ppm,good
2021-12-28 17:05,CH20211110,TVOC,0,ppm,good
2021-12-28 17:05,CH20211110,TVOC,0,ppm,good
2021-12-28 17:05,CH20211110,TVOC,0,ppm,good
2021-12-28 17:05,CH20211110,TVOC,0,ppm,good
2021-12-28 18:06,CH20211110,TVOC,0,ppm,good
2021-12-28 18:06,CH20211110,TVOC,0,ppm,good
2021-12-28 18:06,CH20211110,TVOC,0,ppm,good
2021-12-28 19:07,CH20211110,TVOC,0,ppm,good
2021-12-28 19:07,CH20211110,TVOC,0,ppm,good
2021-12-28 20:08,CH20211110,TVOC,0,ppm,good
2021-12-28 20:08,CH20211110,TVOC,0,ppm,good
2021-12-28 20:08,CH20211110,TVOC,0,ppm,good
2021-12-28 20:08,CH20211110,TVOC,0,ppm,good
2021-12-28 20:08,CH20211110,TVOC,0,ppm,good
2021-12-28 20:08,CH20211110,TVOC,0,ppm,good
2021-12-28 20:08,CH20211110,TVOC,0,ppm,good
2021-12-28 20:08,CH20211110,TVOC,0,ppm,good
2021-12-28 21:09,CH20211110,TVOC,0,ppm,good
2021-12-28 21:09,CH20211110,TVOC,0,ppm,good
2021-12-28 21:09,CH20211110,TVOC,0,ppm,good
2021-12-28 21:09,CH20211110,TVOC,0,ppm,good
2021-12-28 21:09,CH20211110,TVOC,0,ppm,good
2021-12-28 21:09,CH20211110,TVOC,0,ppm,good
2021-12-28 21:09,CH20211110,TVOC,0,ppm,good
2021-12-28 21:09,CH20211110,TVOC,0,ppm,good
2021-12-28 21:09,CH20211110,TVOC,0,ppm,good
2021-12-28 21:09,CH20211110,TVOC,0,ppm,good
2021-12-28 21:09,CH20211110,TVOC,0,ppm,good
2021-12-28 21:09,CH20211110,TVOC,0,ppm,good
2021-12-28 22:10,CH20211110,TVOC,0,ppm,good
2021-12-28 22:10,CH20211110,TVOC,0,ppm,good
2021-12-28 22:10,CH20211110,TVOC,0,ppm,good
2021-12-28 22:10,CH20211110,TVOC,0,ppm,good
2021-12-28 22:10,CH20211110,TVOC,0,ppm,good
2021-12-28 22:10,CH20211110,TVOC,0,ppm,good
2021-12-28 22:10,CH20211110,TVOC,0,ppm,good
2021-12-28 22:10,CH20211110,TVOC,0,ppm,good
2021-12-28 22:10,CH20211110,TVOC,0,ppm,good
2021-12-28 22:10,CH20211110,TVOC,0,ppm,good
2021-12-28 22:10,CH20211110,TVOC,0,ppm,good
2021-12-28 22:10,CH20211110,TVOC,0,ppm,good
2021-12-28 23:11,CH20211110,TVOC,0,ppm,good
2021-12-28 23:11,CH20211110,TVOC,0,ppm,good
2021-12-28 23:11,CH20211110,TVOC,0,ppm,good
2021-12-28 00:12,CH20211110,Velocity,0,m/s,good
2021-12-28 00:12,CH20211110,Velocity,0,m/s,good
2021-12-28 00:12,CH20211110,Velocity,0,m/s,good
2021-12-28 00:12,CH20211110,Velocity,0,m/s,good
2021-12-28 00:12,CH20211110,Velocity,0,m/s,good
2021-12-28 00:12,CH20211110,Velocity,0,m/s,good
2021-12-28 00:12,CH20211110,Velocity,0,m/s,good
2021-12-28 00:12,CH20211110,Velocity,0,m/s,good
2021-12-28 00:12,CH20211110,Velocity,0,m/s,good
2021-12-28 00:12,CH20211110,Velocity,0,m/s,good
2021-12-28 00:12,CH20211110,Velocity,0,m/s,good
2021-12-28 00:12,CH20211110,Velocity,0,m/s,good
2021-12-28 01:01,CH20211110,Velocity,0,m/s,good
2021-12-28 01:01,CH20211110,Velocity,0,m/s,good
2021-12-28 01:01,CH20211110,Velocity,0,m/s,good
2021-12-28 01:01,CH20211110,Velocity,0,m/s,good
2021-12-28 01:01,CH20211110,Velocity,0,m/s,good
2021-12-28 01:01,CH20211110,Velocity,0,m/s,good
2021-12-28 01:01,CH20211110,Velocity,0,m/s,good
2021-12-28 01:01,CH20211110,Velocity,0,m/s,good
2021-12-28 01:01,CH20211110,Velocity,0,m/s,good
2021-12-28 01:01,CH20211110,Velocity,0,m/s,good
2021-12-28 01:01,CH20211110,Velocity,0,m/s,good
2021-12-28 01:01,CH20211110,Velocity,0,m/s,good
2021-12-28 02:02,CH20211110,Velocity,0,m/s,good
2021-12-28 02:02,CH20211110,Velocity,0,m/s,good
2021-12-28 02:02,CH20211110,Velocity,0,m/s,good
2021-12-28 02:02,CH20211110,Velocity,0,m/s,good
2021-12-28 02:02,CH20211110,Velocity,0,m/s,good
2021-12-28 02:02,CH20211110,Velocity,0,m/s,good
2021-12-28 02:02,CH20211110,Velocity,0,m/s,good
2021-12-28 02:02,CH20211110,Velocity,0,m/s,good
2021-12-28 02:02,CH20211110,Velocity,0,m/s,good
2021-12-28 02:02,CH20211110,Velocity,0,m/s,good
2021-12-28 02:02,CH20211110,Velocity,0,m/s,good
2021-12-28 02:02,CH20211110,Velocity,0,m/s,good
2021-12-28 03:03,CH20211110,Velocity,0,m/s,good
2021-12-28 03:03,CH20211110,Velocity,0,m/s,good
2021-12-28 03:03,CH20211110,Velocity,0,m/s,good
2021-12-28 03:03,CH20211110,Velocity,0,m/s,good
2021-12-28 03:03,CH20211110,Velocity,0,m/s,good
2021-12-28 03:03,CH20211110,Velocity,0,m/s,good
2021-12-28 03:03,CH20211110,Velocity,0,m/s,good
2021-12-28 03:03,CH20211110,Velocity,0,m/s,good
2021-12-28 03:03,CH20211110,Velocity,0,m/s,good
2021-12-28 03:03,CH20211110,Velocity,0,m/s,good
2021-12-28 03:03,CH20211110,Velocity,0,m/s,good
2021-12-28 03:03,CH20211110,Velocity,0,m/s,good
2021-12-28 04:04,CH20211110,Velocity,0,m/s,good
2021-12-28 04:04,CH20211110,Velocity,0,m/s,good
2021-12-28 04:04,CH20211110,Velocity,0,m/s,good
2021-12-28 04:04,CH20211110,Velocity,0,m/s,good
2021-12-28 04:04,CH20211110,Velocity,0,m/s,good
2021-12-28 04:04,CH20211110,Velocity,0,m/s,good
2021-12-28 04:04,CH20211110,Velocity,0,m/s,good
2021-12-28 04:04,CH20211110,Velocity,0,m/s,good
2021-12-28 04:04,CH20211110,Velocity,0,m/s,good
2021-12-28 04:04,CH20211110,Velocity,0,m/s,good
2021-12-28 04:04,CH20211110,Velocity,0,m/s,good
2021-12-28 04:04,CH20211110,Velocity,0,m/s,good
2021-12-28 05:05,CH20211110,Velocity,0,m/s,good
2021-12-28 05:05,CH20211110,Velocity,0,m/s,good
2021-12-28 05:05,CH20211110,Velocity,0,m/s,good
2021-12-28 05:05,CH20211110,Velocity,0,m/s,good
2021-12-28 05:05,CH20211110,Velocity,0,m/s,good
2021-12-28 05:05,CH20211110,Velocity,0,m/s,good
2021-12-28 05:05,CH20211110,Velocity,0,m/s,good
2021-12-28 05:05,CH20211110,Velocity,0,m/s,good
2021-12-28 05:05,CH20211110,Velocity,0,m/s,good
2021-12-28 05:05,CH20211110,Velocity,0,m/s,good
2021-12-28 05:05,CH20211110,Velocity,0,m/s,good
2021-12-28 05:05,CH20211110,Velocity,0,m/s,good
2021-12-28 06:06,CH20211110,Velocity,0,m/s,good
2021-12-28 06:06,CH20211110,Velocity,0,m/s,good
2021-12-28 06:06,CH20211110,Velocity,0,m/s,good
2021-12-28 06:06,CH20211110,Velocity,0,m/s,good
2021-12-28 06:06,CH20211110,Velocity,0,m/s,good
2021-12-28 06:06,CH20211110,Velocity,0,m/s,good
2021-12-28 06:06,CH20211110,Velocity,0,m/s,good
2021-12-28 06:06,CH20211110,Velocity,0,m/s,good
2021-12-28 06:06,CH20211110,Velocity,0,m/s,good
2021-12-28 06:06,CH20211110,Velocity,0,m/s,good
2021-12-28 06:06,CH20211110,Velocity,0,m/s,good
2021-12-28 06:06,CH20211110,Velocity,0,m/s,good
2021-12-28 07:07,CH20211110,Velocity,0,m/s,good
2021-12-28 07:07,CH20211110,Velocity,0,m/s,good
2021-12-28 07:07,CH20211110,Velocity,0,m/s,good
2021-12-28 07:07,CH20211110,Velocity,0,m/s,good
2021-12-28 07:07,CH20211110,Velocity,0,m/s,good
2021-12-28 07:07,CH20211110,Velocity,0,m/s,good
2021-12-28 07:07,CH20211110,Velocity,0,m/s,good
2021-12-28 07:07,CH20211110,Velocity,0,m/s,good
2021-12-28 07:07,CH20211110,Velocity,0,m/s,good
2021-12-28 07:07,CH20211110,Velocity,0,m/s,good
2021-12-28 07:07,CH20211110,Velocity,0,m/s,good
2021-12-28 07:07,CH20211110,Velocity,0,m/s,good
2021-12-28 08:08,CH20211110,Velocity,0,m/s,good
2021-12-28 08:08,CH20211110,Velocity,0,m/s,good
2021-12-28 08:08,CH20211110,Velocity,0,m/s,good
2021-12-28 08:08,CH20211110,Velocity,0,m/s,good
2021-12-28 08:08,CH20211110,Velocity,0,m/s,good
2021-12-28 08:08,CH20211110,Velocity,0,m/s,good
2021-12-28 08:08,CH20211110,Velocity,0,m/s,good
2021-12-28 08:08,CH20211110,Velocity,0,m/s,good
2021-12-28 08:08,CH20211110,Velocity,0,m/s,good
2021-12-28 08:08,CH20211110,Velocity,0,m/s,good
2021-12-28 08:08,CH20211110,Velocity,0,m/s,good
2021-12-28 08:08,CH20211110,Velocity,0,m/s,good
2021-12-28 09:09,CH20211110,Velocity,0,m/s,good
2021-12-28 09:09,CH20211110,Velocity,0,m/s,good
2021-12-28 09:09,CH20211110,Velocity,0,m/s,good
2021-12-28 09:09,CH20211110,Velocity,0,m/s,good
2021-12-28 09:09,CH20211110,Velocity,0,m/s,good
2021-12-28 09:09,CH20211110,Velocity,0,m/s,good
2021-12-28 09:09,CH20211110,Velocity,0,m/s,good
2021-12-28 09:09,CH20211110,Velocity,0,m/s,good
2021-12-28 09:09,CH20211110,Velocity,0,m/s,good
2021-12-28 09:09,CH20211110,Velocity,0,m/s,good
2021-12-28 09:09,CH20211110,Velocity,0,m/s,good
2021-12-28 09:09,CH20211110,Velocity,0,m/s,good
2021-12-28 10:10,CH20211110,Velocity,0,m/s,good
2021-12-28 10:10,CH20211110,Velocity,0,m/s,good
2021-12-28 10:10,CH20211110,Velocity,0,m/s,good
2021-12-28 10:10,CH20211110,Velocity,0,m/s,good
2021-12-28 10:10,CH20211110,Velocity,0,m/s,good
2021-12-28 10:10,CH20211110,Velocity,0,m/s,good
2021-12-28 10:10,CH20211110,Velocity,0,m/s,good
2021-12-28 10:10,CH20211110,Velocity,0,m/s,good
2021-12-28 10:10,CH20211110,Velocity,0,m/s,good
2021-12-28 10:10,CH20211110,Velocity,0,m/s,good
2021-12-28 10:10,CH20211110,Velocity,0,m/s,good
2021-12-28 10:10,CH20211110,Velocity,0,m/s,good
2021-12-28 11:11,CH20211110,Velocity,0,m/s,good
2021-12-28 11:11,CH20211110,Velocity,0,m/s,good
2021-12-28 11:11,CH20211110,Velocity,0,m/s,good
2021-12-28 11:11,CH20211110,Velocity,0,m/s,good
2021-12-28 11:11,CH20211110,Velocity,0,m/s,good
2021-12-28 11:11,CH20211110,Velocity,0,m/s,good
2021-12-28 11:11,CH20211110,Velocity,0,m/s,good
2021-12-28 11:11,CH20211110,Velocity,0,m/s,good
2021-12-28 11:11,CH20211110,Velocity,0,m/s,good
2021-12-28 11:11,CH20211110,Velocity,0,m/s,good
2021-12-28 11:11,CH20211110,Velocity,0,m/s,good
2021-12-28 11:11,CH20211110,Velocity,0,m/s,good
2021-12-28 12:12,CH20211110,Velocity,0,m/s,good
2021-12-28 12:12,CH20211110,Velocity,0,m/s,good
2021-12-28 12:12,CH20211110,Velocity,0,m/s,good
2021-12-28 12:12,CH20211110,Velocity,0,m/s,good
2021-12-28 12:12,CH20211110,Velocity,0,m/s,good
2021-12-28 12:12,CH20211110,Velocity,0,m/s,good
2021-12-28 12:12,CH20211110,Velocity,0,m/s,good
2021-12-28 12:12,CH20211110,Velocity,0,m/s,good
2021-12-28 12:12,CH20211110,Velocity,0,m/s,good
2021-12-28 12:12,CH20211110,Velocity,0,m/s,good
